"act_type","base_price","causes_deadline_changes","causes_price_changes","centralized_procedure","contract_close_date","contract_date","Exectution","execution_dummy","contractual_modifications","contractual_price","effective_total_price","Variation_price","environmental_criteria","environmental","execution_period","procedure_type","cpvs","competing_entities","contract_year","contract_month","contract_day","covid_pandemic","nipcs","Location","loc","cpvPrincipal_2chars","cpv_descricao","CPV_agrupado","bidders","ln_effective_total_price","ln_base_price","contract_year_centered","contract_year_sq","efficiency","custo_aumentou","risk_prob","price_sim_rf"
"Standard Procedure Notice",96189.65,"-","-","-",2023-12-14,2023-03-23,266,1,"-",28028,28028,0,"-",0,284,"Concurso público","33140000-3, Material médico de consumo","B. BRAUN MEDICAL, UNIPESSOAL LDA (501506543),BATIST MEDICAL PORTUGAL UNIP., LDA (DOCWORLD) (508592909),Coloplast Portugal Lda (503989037),H.R. - HOSPITALAR, LDA (501895558),USV MED, LDA (516125885),MUNDINTER INTERC. MUNDIAL COMERC., SA (500199906),VACUETTE PORTUGAL IMPORT. EXPORT. MAT. HOSP, LDA (505348470),IBERDATA EQUIPAMENTOS, SA (501904921),PMH PRODUTOS MEDIC. HOSPITAL, SA (502376899),HOSPITEX MATERIAL HOSPITALAR, LDA (501909842),MEDLINE INTERNATIONAL PORTUGAL , UNIPESSOAL, LDA. (510533515),MEDICINALIA CORMEDICA - COMER. PROD. MED. HOSP.,LD (500684324),CATETER PRODUTOS MEDICOS E HOSPITALARES, LDA (502914319),BACELAR E IRMÃO, LDA (500532818),EPJMEDICA - ARTIGOS MÉDICOS HOSPITALARES (506820513),EME ELECTROMEDICA - EZEQUIEL PANAO JORGE (501412727),INTERSURGICAL PORTUGAL, LDA (503480045),DIMOR LUSITANA-COMÉRCIO DE PRODUTO DE HIGIENE, LDA (500730741),VYGON (PORTUGAL), LDA (503232785),TELEFLEX MEDICAL, SA (EX-ARROW IBÉRICA) (980249783),OVERPHARMA-PRODUTOS MÉDICOS E FARMACÉUTICOS,LDA (505792362),ANASTACIO SALDANHA, S.A. (505804441),CLINIFAR PRODUTOS CLINICOS E FARMACEUTICOS, SA (503281115)",2023,3,23,1,"503135593","PT11","PT11","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",44,10.2409592894904,11.474087438583,1.60362350861692,2.57160835738884,0.224623915374952,0,0,28028
"Standard Procedure Notice",1307803.9,"-","sem execução","-",2024-03-20,2022-07-21,608,0,"-",28168.12,28168.12,0,"-",0,365,"Concurso público","72500000-0, Serviços relacionados com a informática","Inetum Tech Portugal, S.A., (502726890),Wegenblock, Lda (515163724),WINNING Scientific Management Porto, Lda (513302913),NOS COMUNICACÕES, S.A. (502604751),CLARANET TALENT, SA (515777048),Zytics, Lda (515979899),Capgemini Portugal, S.A. (504272179),BABEL IBÉRICA, S.A. (507025229),GLINTT-HEALTHCARE SOLUTIONS,S.A(CPCHS) (502479418),TIMESTAMP – SISTEMAS DE INFORMAÇÃO, S.A. (506360237),Ubiprism, Lda (508776058),Your Time – Serviços Personalizados, Lda. (507524950),Shore Spun, Lda (507902238)",2022,7,21,1,"509540716","PT170","PT17","72","Serviços de TI: consultoria, desenvolvimento de software, Internet e apoio","Group 04: Services",27,10.2459461209792,14.0838606408526,0.60362350861692,0.364361340155001,0.0136759378728476,0,0,28168.12
"Standard Procedure Notice",162396,"-","-","-",2023-12-27,2023-08-23,126,0,"-",28339.63,28339.63,0,"-",0,114,"Concurso público","33696500-0, Reagentes de laboratório","Gomensoro Potencial Zero – Instrumentação Científica, Lda (506704017),WERFEN PORTUGAL, LDA. (501086110),Soquímica, Sociedade de Representações de Química, Lda (500274231),ROCHE SISTEMA DE DIAGNOSTICOS (504282921),QLABO-EQUIPAMENTOS DE LABORATÓRIO & SERVIÇOS, LDA (503829994),NZYTech (508432901),BIOPORTUGAL, LDA (502380543),VWR International - Material de Laboratório,Lda. (503842770),Bio-Rad Laboratories, Lda. (501301321),FISHER SCIENTIFIC, UNIPESSOAL, LDA. (506429210),AMBIFOOD, LDA. (505400057),knowhow lda (509884296),Alfagene, Novas Tecnologias Ciências da Vida, LDA (503387398)",2023,8,23,0,"501427511","PT170","PT17","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",26,10.2520164574079,11.9977992336327,1.60362350861692,2.57160835738884,0.139329471770733,0,0,28339.63
"Standard Procedure Notice",231675.59,"-","A quantidade adjudicada não foi fornecida na totalidade.","-",2020-12-31,2020-06-18,196,1,"-",28560,2040,-0.928571428571429,"-",0,210,"Concurso público","33600000-6, Produtos farmacêuticos","OVERPHARMA - PRODUTOS MEDICOS E FARM. (505792362),TEVA PHARMA - PRODUTOS FARMACEUTICOS,LDA (507045491),MYLAN, LDA. (502248793),GENERIS FARMACEUTICA, SA (508107997),Zentiva (503103551),Luis Peixoto Lda. (512063605)",2020,6,18,1,"512105030","PT200","PT20","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",9,7.62070508683826,12.3530976694938,-1.39637649138308,1.94986730568732,0.0101954008570518,0,0,2040
"Standard Procedure Notice",171741.67,"-","Terminou a vigência do contrato","-",2023-01-21,2022-04-19,277,1,"-",28607.88,19264.32,-0.326607913623799,"-",0,365,"Concurso público","33141321-6, Agulhas de anestesia","BAXTER MEDICO - FARMACEUTICA (503347345),H.R. (501895558),MEDICINÁLIA CORMÉDICA, LDA. (500684324),SMITHS MEDICAL PORTUGAL UNIPESSOAL, LDA. (507445937)",2022,4,19,1,"511228848","PT300","PT30","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",6,9.86600995926626,12.0537525308624,0.60362350861692,0.364361340155001,0.10310344851448,0,0,19264.32
"Standard Procedure Notice",1277764,"-","Consumo total efetivo inferior ao inicialmente estimado","-",2023-12-31,2023-04-12,263,1,"-",28800,25920,-0.1,"-",0,366,"Concurso público","85150000-5, Serviços de imagiologia médica","Sindicato dos Bancários Sul e ilhas - Centro de Férias e Formação (500825556),HOSPITAL CUF DESCOBERTAS, S.A. (504872982),JOAQUIM CHAVES CLÍNICAS MÉDICAS AMBULATÓRIO, SOCIEDADE UNIPESSOAL, LDA (504148850),CLINICA DE SANTO ANTÓNIO S.A. (clisa) (500065080)",2023,4,12,1,"509186998","PT170","PT17","85","Serviços de saúde e acção social","Group 04: Services",7,10.1627701504662,14.0606230159473,1.60362350861692,2.57160835738884,0.0113027345970973,0,0,25920
"Standard Procedure Notice",172694.78,"-","Terminou a vigência do contrato","-",2023-02-28,2022-06-29,244,1,"-",28850.8,15217.4,-0.472548421534238,"-",0,365,"Concurso público","33141120-7, Clipes, suturas, ligaduras","-",2022,6,29,1,"511228848","PT300","PT30","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",1,9.63019478896486,12.059286828399,0.60362350861692,0.364361340155001,0.0816619952319186,0,0,15217.4
"Standard Procedure Notice",82753.92,"-","-","-",2023-11-24,2023-04-13,225,1,"-",28953.6,28953.6,0,"-",0,306,"Concurso público","33141126-9, Ligaduras","TEXTIL PLANAS OLIVERAS PORTUGAL UNIPESSOAL LDA (509211216),Overpharma, Produtos Médicos e Farmacêuticos, Lda (505792362),TEK4LIFE MED, LDA. (516110616),BASTOS VIEGAS, SA (500042772),ABÍLIO FREIRE LDA. (500432600),RACLAC, S.A. (507992822),ARIXMED, DISTRIBUIÇÃO DE PRODUTOS MÉDICOS, LDA (515550043),Batist Medical, Lda. (508592909),OGMEDICAL - FSA Digital Med, Lda (510908497),GLSMED TRADE S.A. (513515119),Medirm, Fabrico e Comércio de Dispositivos Médicos Lda (507162773)",2023,4,13,1,"503135593","PT11","PT11","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",21,10.2734498276016,11.3236387476652,1.60362350861692,2.57160835738884,0.274169131183644,0,0,28953.6
"Standard Procedure Notice",40000,"-","-","-",2023-04-28,2022-11-15,164,0,"-",29485,29485,0,"-",0,90,"Concurso público","Não definido.","Litocar - Distribuição Automóvel, S.A (501295895),Ambienti D'Interni Unipessoal Lda (508369444)",2022,11,15,1,"506361659","PT16J","PT16","Nã",NA,"Group Not Specified",3,10.2916369384346,10.5966597327836,0.60362350861692,0.364361340155001,0.560161098487179,0,0,29485
"Standard Procedure Notice",48705.26,"-","-","-",2021-12-09,2021-08-02,129,1,"-",29680,29680,0,"-",0,548,"Concurso público","33600000-6, Produtos farmacêuticos","OVERPHARMA (505792362),PROCLIN. - EQUIPAMENTOS E PRODUTOS CLINICOS (500222665),Roche Sistemas de Diagnósticos, Lda (504282921)",2021,8,2,1,"503135593","PT11","PT11","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",4,10.2982286972813,10.7935628429043,-0.39637649138308,0.157114322921161,0.597473796658741,0,0,29680
"Standard Procedure Notice",33000,"-","-","-",2023-09-27,2023-02-28,211,0,"-",29990,29990,0,"-",0,183,"Concurso público","50310000-1, Manutenção e reparação de máquinas de escritório","Bravantic (503670693)",2023,2,28,1,"509540716","PT170","PT17","50","Serviços de reparação e manutenção","Group 04: Services",1,10.3086192717431,10.4042931430198,1.60362350861692,2.57160835738884,0.431356628310419,0,0.65,50898.230329009
"Standard Procedure Notice",30000,"-","-","-",2022-09-29,2022-08-31,29,1,"-",29990,29990,0,"-",0,60,"Concurso público","33112200-0, Unidade de ultra-sons","KONICA MINOLTA BUSINESS SOLUTIONS PORTUGAL, UNIPESSOAL, LDA (502120070),IBERDATA - EQUIPAMENTOS, S.A. (501904921),General Electric (500357129),Speculum (502996323),Siemens Healthcare, Unipessoal, Lda (507925173),MJ PRODUTOS MÉDICOS E PAPEL, LDA (513269517),Philips Portuguesa , SA (500216843),CANON Medical Sytems, SA (980023700),Clinifar,SA (503281115),Nutife-Com. Material Médico Cirurgico, Unip., Lda (510597505)",2022,8,31,1,"508331471","PT112","PT11","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",21,10.3086192717431,10.3089859934221,0.60362350861692,0.364361340155001,0.77322831608217,0,0,29990
"Standard Procedure Notice",32062.5,"-","-","-",2024-01-25,2022-06-23,581,0,"Lista das modificações contratuais",29992,44987.98,0.499999333155508,"-",0,187,"Concurso público","50310000-1, Manutenção e reparação de máquinas de escritório","INFORMANTEM-INFORMATICA E MANUTENÇAO,S.A (503670693)",2022,6,23,1,"509540716","PT170","PT17","50","Serviços de reparação e manutenção","Group 04: Services",2,10.7141506219608,10.3754735905106,0.60362350861692,0.364361340155001,0.719455544288485,1,0.55,50898.230329009
"Standard Procedure Notice",747432,"-","-","-",2022-12-31,2022-02-01,333,1,"-",30000,30000,0,"-",0,365,"Concurso público","33696500-0, Reagentes de laboratório","WERFEN PORTUGAL, LDA. (501086110),CEPHEID IBERIA S.L.U. - SUCURSAL PORTUGAL (980655684),QUILABAN QUIMICA LAB ANALITICA (500399670),LUSOPALEX PRODUTOS DE SAUDE UNIPESSOAL, LDA (503531588),HOLOGIC IBERICA, S.L. (980277230),BIOMERIEUX PORTUGAL (501524177),Roche Sistemas de Diagnósticos, Lda (504282921)",2022,2,1,1,"506361659","PT16J","PT16","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",11,10.3089526606443,13.5243999481228,0.60362350861692,0.364361340155001,0.0405072629691465,0,0,30000
"Standard Procedure Notice",72896.48,"-","-","-",2022-11-23,2022-05-11,196,1,"-",30043.25,30043.25,0,"-",0,335,"Concurso público","33131000-7, Material odontológico","BATIST MEDICAL PORTUGAL UNIPESSOAL, LDA (508592909),BASTOS VIEGAS, S.A. (500042772),B. BRAUN MEDICAL, UNIPESSOAL LDA (501506543),Quilaban, Quimica Laboratorioal Analitica, SA (500399670),DOUROMED (505140292),LINEAMEDICA-DISPOSITIVOS MEDICOS-CIRUGICOS, SA (505148676),Arlindo Manuel Almeida Carvalho - Comércio, Importação, Exportação de Materiais, Equipamentos Médicos e Dentários, Unipessoa, Ld.ª (509446540),TEC4LIFE (516110616)",2022,5,11,1,"503135593","PT11","PT11","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",19,10.3103932891073,11.196809349498,0.60362350861692,0.364361340155001,0.369622223949451,0,0,30043.25
"Standard Procedure Notice",140026.6,"-","-","-",2021-12-30,2021-03-30,275,0,"-",30100,30100,0,"-",0,150,"Concurso público","33140000-3, Material médico de consumo","DIVISIONCARE HEALTH SERVICES UNIP. LDA (510616593),Petratex confeções S.A. (502170344),Oasipor (502260750),Afonso Camacho, Lda (511001070),FILSAT - EQUIPAMENTOS MÉDICO-CIENTÍFICOS LDA (506708616),ENERRE, LDA (500732680),BTL PORTUGAL UNIPESSOAL, LDA. (508192943),MOLNLYCKE HEALTH CARE PORTUGAL (511101066),Pharmis Biofarmacêutica, Lda (502595442),Globiprotec Unipessoal, Ldª (508194970),SPACE MEDICAL - EQUIPAMENTOS MEDICOS, LDA (507662407),Overpharma-Produtos Médicos e Farmacêuticos (505792362),Planetavertical, Lda (514929170),USV MED, Lda (516125885),CTT - Correios de Portugal, S.A. (500077568),CSH COMERCIO SERVIÇO HIGIENE, LDA (504346091),BetinaTexteis Lar - Importação e Exportação, Lda. (502756993),Direção de Saúde e Bem Estar - Eng. e Cons., Lda (514768134),VIRTUGAL, LDA. (510113923),Antão Medical (507754468),Prismapack - Embalagens Flexíveis Unipessoal, Lda (510232159),Interfire Lda (509033237),Diversity Unipessoal (514090162),DIMOR LUSITANA - COMÉRCIO DE PRODUTOS DE SAÚDE E HIGIENE, LDA. (500730741),Exaclean, Lda (508758190),ANASTACIO SALDANHA UNIPESSOAL, LDA. (505804441),Quilaban, SA - Química Laboratorial Analítica, SA (500399670),MEDIRM (507162773),SOTERIA, LDA. (516070274),Esteriplas- Produtos para a Área da Saude, Lda (502020776),AVIQUIMICA- IMPORTAÇÃO E MANUFACTURAS, LDA (500039720),Salutec - Serviços e Equipamentos de Saúde, Lda. (506380408),BATIST MEDICAL PORTUGAL UNIP., LDA (DOCWORLD) (508592909),Gfph - Pharma (513635688),Raclac, SA (507992822),FSA Digital Med, Lda (510908497),Medline international Portugal, Unipessoal, Lda. (510533515),Eurosafe - Manufacturing of Military & Safety Uniforms - Unipessoal, Lda (505826801),EZEQUIEL PANAO JORGE, LDA (501412727)",2021,3,30,1,"506361659","PT16J","PT16","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",69,10.312280450737,11.8495948250185,-0.39637649138308,0.157114322921161,0.211193479350898,0,0,30100
"Standard Procedure Notice",36531,"-","-","-",2023-06-20,2023-04-28,53,1,"-",30195,30195,0,"-",0,276,"Concurso público","Não definido.","EXUMAS CONSULTING GROUP LDA. (510396429),PPTEX-INDUSTRIA TEXTIL, LDA (514863471),José Borda, Lda (502907100),STAPLES PORTUGAL - EQUIPAMENTO DE ESCRITÓRIO, SA (503789372),SEABRA TAVARES- Formulários, Lda (501823212),OLMAR-Artigos de Papelaria, Lda (508831989),DESAFIOS EM SINTONIA, LDA (513589910)",2023,4,28,1,"508786193","PT111","PT11","Nã",NA,"Group Not Specified",13,10.315431626742,10.5059438678116,1.60362350861692,2.57160835738884,0.534391745411593,0,0,30195
"Standard Procedure Notice",145705,"-","Terminou a vigência do contrato","-",2019-03-22,2018-10-29,144,0,"-",30195,18920,-0.373406193078324,"-",0,63,"Concurso público","33190000-8, Dispositivos e produtos médicos variados","-",2018,10,29,0,"511228848","PT300","PT30","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",1,9.84797484260587,11.8893461718433,-3.39637649138308,11.5353732712196,0.144962836420429,0,0,18920
"Standard Procedure Notice",165079.72,"-","Terminou a vigência do contrato","-",2023-02-18,2022-04-08,316,1,"-",30208.5,14312.9,-0.526196269261963,"-",0,365,"Concurso público","33190000-8, Dispositivos e produtos médicos variados","-",2022,4,8,1,"511228848","PT300","PT30","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",1,9.56891650750432,12.0141898453787,0.60362350861692,0.364361340155001,0.0802329769885463,0,0,14312.9
"Urgent Tender Notice",34450,"-","-","-",2022-12-30,2021-12-28,367,0,"-",30299.16,30299.16,0,"-",0,365,"Concurso público","66510000-8, Serviços de seguros","Willis - Corretores de Seguros, S.A. (500188629),Fidelidade – Companhia de Seguros, S.A. (500918880),Seguradoras Unidas, S.A. (500940231),LUSITANIA COMPANHIA DE SEGUROS , S.A. (501689168)",2021,12,28,1,"503122165","PT16F","PT16","66","Serviços de finanças e seguros","Group 04: Services",8,10.3188752683409,10.4472933035967,-0.39637649138308,0.157114322921161,0.645078624989694,0,0.0857142857142857,50898.230329009
"Standard Procedure Notice",246020.5,"-","Terminou a vigência do contrato","-",2023-06-23,2022-02-24,484,0,"-",30318,22942.33,-0.243276931195989,"-",0,365,"Concurso público","15119000-5, Carnes diversas","Sogenave - Sociedade Geral de Abastecimentos à Navegação e Indústria Hoteleira, SA (500271518),António N. Nóbrega II -Comercio de Produtos Alimentares,S.A. (511151110)",2022,2,24,1,"511228848","PT300","PT30","15","Produtos alimentares, bebidas, tabaco e produtos afins","Group 01: Industrial Products",4,10.0407389548368,12.4131742094695,0.60362350861692,0.364361340155001,0.0595698023315298,0,0,22942.33
"Standard Procedure Notice",46000,"O prazo para a execução física foi alargado, por forma a prolongar o prazo de validade dos produtos em stock, de acordo com as necessidades dos Laboratórios do INSA, I.P.","As quantidades reais necessárias para fazer face aos trabalhos realizados no INSA. I.P., ficaram abaixo do inicialmente previsto.","-",2023-12-21,2023-06-16,188,0,"-",30609.5,302093,8.86925627664614,"-",0,76,"Concurso público","33696500-0, Reagentes de laboratório","Frilabo II, Lda. (507958861),BioMerieux Portugal (501524177),Bio-Rad Laboratories, Lda (501301321),Labor Spirit, Lda (507485149)",2023,6,16,0,"501427511","PT170","PT17","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",7,12.6184901959709,10.7364184143654,1.60362350861692,2.57160835738884,0.966712657424137,1,0,302093
"Standard Procedure Notice",36784,"Prorrogação de vigência, nos termos do art.º 311.º do Código dos Contratos Públicos","-","-",2022-05-02,2021-07-22,284,0,"-",30704.96,30704.96,0,"-",0,157,"Concurso público","79420000-4, Serviços relacionados com a gestão","Babel Ibérica, S.A. (507025229),EGOR OUTSOURCING PREST DE SERVICOS ORGANIZACAO E ADMIST DE PESSOAL LDA (504136992),Inetum España, S.A. Sucursal em Portugal (502726890),GS24 - Healthcare Solutions, S.A. (507824652),Daily Spin, Lda. (509697887),CLARANET TALENT, SA (515777048),WINNING INCENTIVE GRANTS, UNIP., LDA. (515959316),ABsis, Lda (503362964)",2021,7,22,1,"509540716","PT170","PT17","79","Serviços a empresas: direito, comercialização, consultoria, recrutamento, impressão e segurança","Group 04: Services",16,10.3321794840432,10.5128454323664,-0.39637649138308,0.157114322921161,0.498850882739345,0,0,30704.96
"Standard Procedure Notice",40000,"-","-","-",2020-12-31,2020-12-15,16,0,"-",30705,30705,0,"-",0,13,"Concurso público","72500000-0, Serviços relacionados com a informática","Aubay Portugal S.A. (510830536),BABEL IBÉRICA, S.A. (507025229),WINNING Scientific Management, Lda (510098711),CLARANET TALENT, SA (515777048),Índice ICT & Management, Lda (502216336),ALTRANPORTUGAL, S.A. (504272179),IP QUATRO Soluções, SA. (515703036)",2020,12,15,1,"509540716","PT170","PT17","72","Serviços de TI: consultoria, desenvolvimento de software, Internet e apoio","Group 04: Services",13,10.3321807867635,10.5966597327836,-1.39637649138308,1.94986730568732,0.493679237569083,0,0,30705
"Standard Procedure Notice",40000,"Prorrogação de vigência nos termos do art.º 311º do CCP","-","-",2021-07-02,2020-12-14,200,0,"-",30705,30705,0,"-",0,14,"Concurso público","72500000-0, Serviços relacionados com a informática","CLARANET TALENT, SA (515777048),BABEL IBÉRICA, S.A. (507025229),GLINTT HEALTHCARE SOLUTIONS (502479418),WINNING Scientific Management, Lda (510098711),Aubay Portugal S.A. (510830536),AltranPortugal, S.A. (504272179)",2020,12,14,1,"509540716","PT170","PT17","72","Serviços de TI: consultoria, desenvolvimento de software, Internet e apoio","Group 04: Services",10,10.3321807867635,10.5966597327836,-1.39637649138308,1.94986730568732,0.495205757815727,0,0,30705
"Standard Procedure Notice",158589.1,"-","-","-",2022-09-12,2022-03-07,189,1,"-",31264.5,31264.5,0,"-",0,213,"Concurso público","33100000-1, Equipamento médico","Docworld, Lda (508592909),EPJMEDICA - ARTIGOS MEDICOS E HOSPITALARES,LDA (506820513),SORISA-ESTETICA E FISIOT,SA (500990441),OG Medical (510908497),Oxray, Lda (508930014),Medirm, Fabrico e Comércio de Dispositivos Médicos Lda (507162773),MEDICINÁLIA CORMÉDICA,LDA. (500684324),BIMÉDICA - BARNA IMPORT MEDICA PORTUGAL, UNIPESSOAL, LDA. (513468994),Oasipor, S.A (502260750),Ezequiel Panão Jorge, Lda. (501412727),FACTOR PLUS (502810645),Elastron Portugal, S.A. (500772894),Silva, Gomes & Moura, Lda (513835717),RACLAC, S.A. (507992822),Enerre Pharma, Lda (514818484),USV MED, Lda (516125885),GLSMED TRADE, S.A. (513515119),BE-Epic (516059483),STOMACARE UNIP., LDA. (509469680),TILIAFARM - COMERCIALIZAÇÃO DE PRODUTOS FARMACÊUTICOS, LDA (508891140),Eurosafe - Manufacturing of Military & Safety Uniforms - Unipessoal, Lda (505826801),MEDLINE INTERNACIONAL PORTUGAL UNIPESSOAL LDA. (510533515),H.R. - HOSPITALAR, LDA (501895558),VIRTUGAL,LDA (510113923)",2022,3,7,1,"506361659","PT16J","PT16","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",46,10.3502385475498,11.9740781650492,0.60362350861692,0.364361340155001,0.177889977014087,0,0,31264.5
"Standard Procedure Notice",37296.49,"-","-","-",2021-12-31,2021-05-14,231,0,"-",31400,31400,0,"-",0,30,"Concurso público","33100000-1, Equipamento médico","FILSAT - EQUIPAMENTOS MÉDICO-CIENTÍFICOS LDA (506708616),Olympus Iberia S.A.U, Sucursal em Portugal (980474710),Multinfor - Equipamento e Manutenção Hospitalar, Lda. (501691278),Mundinter - Intercâmbio Mundial de Comércio (500199906)",2021,5,14,1,"506361659","PT16J","PT16","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",6,10.3545631718963,10.5266813111425,-0.39637649138308,0.157114322921161,0.75884124516251,0,0,31400
"Standard Procedure Notice",31500,"-","-","-",2023-11-15,2023-10-17,29,1,"-",31500,31500,0,"-",0,40,"Concurso público","Não definido.","Dräger Portugal, Lda. (508771323),Mundinter (500199906),MAGNAMED-COMERC.PROD.MEDICOS (503640476),SPACELNSP (514126329),PULMOCOR - EQUIPAMENTO MEDICO, LDA (501402578),SANO TECNICA, LDA (500239819)",2023,10,17,0,"509186998","PT170","PT17","Nã",NA,"Group Not Specified",9,10.3577428248137,10.3577745703416,1.60362350861692,2.57160835738884,0.62340508364099,0,0,31500
"Standard Procedure Notice",209521.24,"-","Terminou a vigência do contrato","-",2022-10-04,2022-08-02,63,1,"-",31658,2100,-0.933666055973214,"-",0,365,"Concurso público","33190000-8, Dispositivos e produtos médicos variados","-",2022,8,2,1,"511228848","PT300","PT30","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",1,7.64969262371151,12.2525851702279,0.60362350861692,0.364361340155001,0.00959207720248742,0,0,2100
"Standard Procedure Notice",40000,"-","-","-",2018-08-02,2017-04-13,476,0,"-",31800,31800,0,"-",0,330,"Concurso público","72500000-0, Serviços relacionados com a informática","-",2017,4,13,0,"509540716","PT170","PT17","72","Serviços de TI: consultoria, desenvolvimento de software, Internet e apoio","Group 04: Services",1,10.3672215687683,10.5966597327836,-4.39637649138308,19.3281262539858,0.503136931751939,0,0.0588235294117647,31800
"Standard Procedure Notice",31860,"-","-","-",2023-12-31,2023-07-20,164,0,"-",31842,31842,0,"-",0,30,"Concurso público","33182100-0, Desfibrilhador","Bluestream (513196781),CLINIFAR - PROD.CLINICOS E FARMAC. (503281115),WTEC - EQUIPAMENTOS INDUSTRIAIS, LABORATORIAIS E HOSPITALARES, LDA. (504022172),Iberdata (501904921)",2023,7,20,0,"506361659","PT16J","PT16","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",6,10.368541452056,10.369137970291,1.60362350861692,2.57160835738884,0.72008071331972,0,0,31842
"Standard Procedure Notice",48456,"-","SEM AUMENTO DE CONSUMO","-",2023-12-29,2023-02-23,309,1,"-",31880,28692,-0.1,"-",0,366,"Concurso público","30197630-1, Papel para impressão","VNETO - Soluções, Lda (517105659),Diversa - Soluções Unipessoal Lda (513908226),CATARINA & PEDRO, LDA. (516029258),Olmar - Artigos de Papelaria, Lda. (508831989),Toptoner - Reciclagem e Comercialização de Consumíveis Informáticos, Lda. (504242644),Brasão Rosa, Lda. (509706738),AMERICANA - PAPELARIA SA (509959008),DESAFIOS EM SINTONIA, LDA (513589910),EXUMAS CONSULTING GROUP LDA. (510396429),MAX ONE - MATERIAL DE ESCRITÓRIO, LDA. (507052609),XECONXIRA LDA (504112473),Staples Portugal (503789372)",2023,2,23,1,"509186998","PT170","PT17","30","Máquinas, equipamento e material de escritório e de informática, excepto mobiliário e pacotes de programas (software)","Group 03: Equipment and Materials",19,10.2643736172463,10.788432085727,1.60362350861692,2.57160835738884,0.356432634437464,0,0,28692
"Deadline Extension Notice",54600,"-","Consumo efetivo","-",2018-12-26,2018-10-12,75,1,"-",31920,9956,-0.688095238095238,"-",0,152,"Concurso público","72500000-0, Serviços relacionados com a informática","-",2018,10,12,0,"509540716","PT170","PT17","72","Serviços de TI: consultoria, desenvolvimento de software, Internet e apoio","Group 04: Services",1,9.20593066348748,10.9078074765836,-3.39637649138308,11.5353732712196,0.120177404197755,0,0,9956
"Standard Procedure Notice",40000,"-","-","-",2022-06-27,2022-02-18,129,0,"-",32000,32000,0,"-",0,30,"Concurso público","33172100-7, Aparelhos para anestesia","MUNDINTER - INTERCÂMBIO MUNDIAL DE COMÉRCIO, S.A. (500199906),IBERDATA (501904921),DRAGER (508771323),CLINIFAR (503281115),Getinge Group Portugal (506819698),MEDICINALIA-CORMEDICA, LDA (500684324),GENERAL ELECTRIC HEALTHCARE PORTUGUESA, S.U. LDA. (500357129)",2022,2,18,1,"508331471","PT112","PT11","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",10,10.3734911817819,10.5966597327836,0.60362350861692,0.364361340155001,0.686019067258603,0,0,32000
"Notice Correction Statement",72200,"-","-","-",2022-12-29,2022-05-04,239,0,"-",32016,32016,0,"-",0,91,"Concurso público","33696500-0, Reagentes de laboratório","Quilaban, S.A (500399670),BIOPORTUGAL - Químico, Farmacêutica, LDA. (502380543),Lusopalex - Produtos de Saude Unipessoal Lda (503531588),ISOTOPOS E DERIVADOS (ISODER) S.A. (502241594),ROCHE SIST.DIAG., SOC. UNIP. LDA (504282921),VWR International - Material de Laboratório,Lda. (503842770),Genomica (A79434718),Knowhow, Lda (509884296),Arium - Sistemas de Diagnóstico, Lda. (502501880)",2022,5,4,1,"501427511","PT170","PT17","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",16,10.3739910568235,11.1872091752005,0.60362350861692,0.364361340155001,0.609124288400262,0,0,32016
